index,material,sample,scale,image_label,relative_path
3922,wood,sample_a,3,8,wood/sample_a/54a-scale_3_im_8_col.png
3923,wood,sample_a,3,9,wood/sample_a/54a-scale_3_im_9_col.png
3924,wood,sample_a,4,10,wood/sample_a/54a-scale_4_im_10_col.png
3925,wood,sample_a,4,11,wood/sample_a/54a-scale_4_im_11_col.png
3926,wood,sample_a,4,12,wood/sample_a/54a-scale_4_im_12_col.png
3927,wood,sample_a,4,1,wood/sample_a/54a-scale_4_im_1_col.png
3928,wood,sample_a,4,2,wood/sample_a/54a-scale_4_im_2_col.png
3929,wood,sample_a,4,3,wood/sample_a/54a-scale_4_im_3_col.png
3930,wood,sample_a,4,4,wood/sample_a/54a-scale_4_im_4_col.png
3931,wood,sample_a,4,5,wood/sample_a/54a-scale_4_im_5_col.png
3932,wood,sample_a,4,6,wood/sample_a/54a-scale_4_im_6_col.png
3933,wood,sample_a,4,7,wood/sample_a/54a-scale_4_im_7_col.png
3934,wood,sample_a,4,8,wood/sample_a/54a-scale_4_im_8_col.png
3935,wood,sample_a,4,9,wood/sample_a/54a-scale_4_im_9_col.png
3936,wood,sample_a,5,10,wood/sample_a/54a-scale_5_im_10_col.png
3937,wood,sample_a,5,11,wood/sample_a/54a-scale_5_im_11_col.png
3938,wood,sample_a,5,12,wood/sample_a/54a-scale_5_im_12_col.png
3939,wood,sample_a,5,1,wood/sample_a/54a-scale_5_im_1_col.png
3940,wood,sample_a,5,2,wood/sample_a/54a-scale_5_im_2_col.png
3941,wood,sample_a,5,3,wood/sample_a/54a-scale_5_im_3_col.png
3942,wood,sample_a,5,4,wood/sample_a/54a-scale_5_im_4_col.png
3943,wood,sample_a,5,5,wood/sample_a/54a-scale_5_im_5_col.png
3944,wood,sample_a,5,6,wood/sample_a/54a-scale_5_im_6_col.png
3945,wood,sample_a,5,7,wood/sample_a/54a-scale_5_im_7_col.png
3946,wood,sample_a,5,8,wood/sample_a/54a-scale_5_im_8_col.png
3947,wood,sample_a,5,9,wood/sample_a/54a-scale_5_im_9_col.png
3948,wood,sample_a,6,10,wood/sample_a/54a-scale_6_im_10_col.png
3949,wood,sample_a,6,11,wood/sample_a/54a-scale_6_im_11_col.png
3950,wood,sample_a,6,12,wood/sample_a/54a-scale_6_im_12_col.png
3951,wood,sample_a,6,1,wood/sample_a/54a-scale_6_im_1_col.png
3952,wood,sample_a,6,2,wood/sample_a/54a-scale_6_im_2_col.png
3953,wood,sample_a,6,3,wood/sample_a/54a-scale_6_im_3_col.png
3954,wood,sample_a,6,4,wood/sample_a/54a-scale_6_im_4_col.png
3955,wood,sample_a,6,5,wood/sample_a/54a-scale_6_im_5_col.png
3956,wood,sample_a,6,6,wood/sample_a/54a-scale_6_im_6_col.png
3957,wood,sample_a,6,7,wood/sample_a/54a-scale_6_im_7_col.png
3958,wood,sample_a,6,8,wood/sample_a/54a-scale_6_im_8_col.png
3959,wood,sample_a,6,9,wood/sample_a/54a-scale_6_im_9_col.png
3960,wood,sample_a,7,10,wood/sample_a/54a-scale_7_im_10_col.png
3961,wood,sample_a,7,11,wood/sample_a/54a-scale_7_im_11_col.png
3962,wood,sample_a,7,12,wood/sample_a/54a-scale_7_im_12_col.png
3963,wood,sample_a,7,1,wood/sample_a/54a-scale_7_im_1_col.png
3964,wood,sample_a,7,2,wood/sample_a/54a-scale_7_im_2_col.png
3965,wood,sample_a,7,3,wood/sample_a/54a-scale_7_im_3_col.png
3966,wood,sample_a,7,4,wood/sample_a/54a-scale_7_im_4_col.png
3967,wood,sample_a,7,5,wood/sample_a/54a-scale_7_im_5_col.png
3968,wood,sample_a,7,6,wood/sample_a/54a-scale_7_im_6_col.png
3969,wood,sample_a,7,7,wood/sample_a/54a-scale_7_im_7_col.png
3970,wood,sample_a,7,8,wood/sample_a/54a-scale_7_im_8_col.png
3971,wood,sample_a,7,9,wood/sample_a/54a-scale_7_im_9_col.png
3972,wood,sample_a,8,10,wood/sample_a/54a-scale_8_im_10_col.png
3973,wood,sample_a,8,11,wood/sample_a/54a-scale_8_im_11_col.png
3974,wood,sample_a,8,12,wood/sample_a/54a-scale_8_im_12_col.png
3975,wood,sample_a,8,1,wood/sample_a/54a-scale_8_im_1_col.png
3976,wood,sample_a,8,2,wood/sample_a/54a-scale_8_im_2_col.png
3977,wood,sample_a,8,3,wood/sample_a/54a-scale_8_im_3_col.png
3978,wood,sample_a,8,4,wood/sample_a/54a-scale_8_im_4_col.png
3979,wood,sample_a,8,5,wood/sample_a/54a-scale_8_im_5_col.png
3980,wood,sample_a,8,6,wood/sample_a/54a-scale_8_im_6_col.png
3981,wood,sample_a,8,7,wood/sample_a/54a-scale_8_im_7_col.png
3982,wood,sample_a,8,8,wood/sample_a/54a-scale_8_im_8_col.png
3983,wood,sample_a,8,9,wood/sample_a/54a-scale_8_im_9_col.png
3984,wood,sample_a,9,10,wood/sample_a/54a-scale_9_im_10_col.png
3985,wood,sample_a,9,11,wood/sample_a/54a-scale_9_im_11_col.png
3986,wood,sample_a,9,12,wood/sample_a/54a-scale_9_im_12_col.png
3987,wood,sample_a,9,1,wood/sample_a/54a-scale_9_im_1_col.png
3988,wood,sample_a,9,2,wood/sample_a/54a-scale_9_im_2_col.png
3989,wood,sample_a,9,3,wood/sample_a/54a-scale_9_im_3_col.png
3990,wood,sample_a,9,4,wood/sample_a/54a-scale_9_im_4_col.png
3991,wood,sample_a,9,5,wood/sample_a/54a-scale_9_im_5_col.png
3992,wood,sample_a,9,6,wood/sample_a/54a-scale_9_im_6_col.png
3993,wood,sample_a,9,7,wood/sample_a/54a-scale_9_im_7_col.png
3994,wood,sample_a,9,8,wood/sample_a/54a-scale_9_im_8_col.png
3995,wood,sample_a,9,9,wood/sample_a/54a-scale_9_im_9_col.png
3996,wood,sample_b,10,10,wood/sample_b/54b-scale_10_im_10_col.png
3997,wood,sample_b,10,11,wood/sample_b/54b-scale_10_im_11_col.png
3998,wood,sample_b,10,12,wood/sample_b/54b-scale_10_im_12_col.png
3999,wood,sample_b,10,1,wood/sample_b/54b-scale_10_im_1_col.png
4000,wood,sample_b,10,2,wood/sample_b/54b-scale_10_im_2_col.png
4001,wood,sample_b,10,3,wood/sample_b/54b-scale_10_im_3_col.png
4002,wood,sample_b,10,4,wood/sample_b/54b-scale_10_im_4_col.png
4003,wood,sample_b,10,5,wood/sample_b/54b-scale_10_im_5_col.png
4004,wood,sample_b,10,6,wood/sample_b/54b-scale_10_im_6_col.png
4005,wood,sample_b,10,7,wood/sample_b/54b-scale_10_im_7_col.png
4006,wood,sample_b,10,8,wood/sample_b/54b-scale_10_im_8_col.png
4007,wood,sample_b,10,9,wood/sample_b/54b-scale_10_im_9_col.png
4008,wood,sample_b,2,10,wood/sample_b/54b-scale_2_im_10_col.png
4009,wood,sample_b,2,11,wood/sample_b/54b-scale_2_im_11_col.png
4010,wood,sample_b,2,12,wood/sample_b/54b-scale_2_im_12_col.png
4011,wood,sample_b,2,1,wood/sample_b/54b-scale_2_im_1_col.png
4012,wood,sample_b,2,2,wood/sample_b/54b-scale_2_im_2_col.png
4013,wood,sample_b,2,3,wood/sample_b/54b-scale_2_im_3_col.png
4014,wood,sample_b,2,4,wood/sample_b/54b-scale_2_im_4_col.png
4015,wood,sample_b,2,5,wood/sample_b/54b-scale_2_im_5_col.png
4016,wood,sample_b,2,6,wood/sample_b/54b-scale_2_im_6_col.png
4017,wood,sample_b,2,7,wood/sample_b/54b-scale_2_im_7_col.png
4018,wood,sample_b,2,8,wood/sample_b/54b-scale_2_im_8_col.png
4019,wood,sample_b,2,9,wood/sample_b/54b-scale_2_im_9_col.png
4020,wood,sample_b,3,10,wood/sample_b/54b-scale_3_im_10_col.png
4021,wood,sample_b,3,11,wood/sample_b/54b-scale_3_im_11_col.png
4022,wood,sample_b,3,12,wood/sample_b/54b-scale_3_im_12_col.png
4023,wood,sample_b,3,1,wood/sample_b/54b-scale_3_im_1_col.png
4024,wood,sample_b,3,2,wood/sample_b/54b-scale_3_im_2_col.png
4025,wood,sample_b,3,3,wood/sample_b/54b-scale_3_im_3_col.png
4026,wood,sample_b,3,4,wood/sample_b/54b-scale_3_im_4_col.png
4027,wood,sample_b,3,5,wood/sample_b/54b-scale_3_im_5_col.png
4028,wood,sample_b,3,6,wood/sample_b/54b-scale_3_im_6_col.png
4029,wood,sample_b,3,7,wood/sample_b/54b-scale_3_im_7_col.png
4030,wood,sample_b,3,8,wood/sample_b/54b-scale_3_im_8_col.png
4031,wood,sample_b,3,9,wood/sample_b/54b-scale_3_im_9_col.png
4032,wood,sample_b,4,10,wood/sample_b/54b-scale_4_im_10_col.png
4033,wood,sample_b,4,11,wood/sample_b/54b-scale_4_im_11_col.png
4034,wood,sample_b,4,12,wood/sample_b/54b-scale_4_im_12_col.png
4035,wood,sample_b,4,1,wood/sample_b/54b-scale_4_im_1_col.png
4036,wood,sample_b,4,2,wood/sample_b/54b-scale_4_im_2_col.png
4037,wood,sample_b,4,3,wood/sample_b/54b-scale_4_im_3_col.png
4038,wood,sample_b,4,4,wood/sample_b/54b-scale_4_im_4_col.png
4039,wood,sample_b,4,5,wood/sample_b/54b-scale_4_im_5_col.png
4040,wood,sample_b,4,6,wood/sample_b/54b-scale_4_im_6_col.png
4041,wood,sample_b,4,7,wood/sample_b/54b-scale_4_im_7_col.png
4042,wood,sample_b,4,8,wood/sample_b/54b-scale_4_im_8_col.png
4043,wood,sample_b,4,9,wood/sample_b/54b-scale_4_im_9_col.png
4044,wood,sample_b,5,10,wood/sample_b/54b-scale_5_im_10_col.png
4045,wood,sample_b,5,11,wood/sample_b/54b-scale_5_im_11_col.png
4046,wood,sample_b,5,12,wood/sample_b/54b-scale_5_im_12_col.png
4047,wood,sample_b,5,1,wood/sample_b/54b-scale_5_im_1_col.png
4048,wood,sample_b,5,2,wood/sample_b/54b-scale_5_im_2_col.png
4049,wood,sample_b,5,3,wood/sample_b/54b-scale_5_im_3_col.png
4050,wood,sample_b,5,4,wood/sample_b/54b-scale_5_im_4_col.png
4051,wood,sample_b,5,5,wood/sample_b/54b-scale_5_im_5_col.png
4052,wood,sample_b,5,6,wood/sample_b/54b-scale_5_im_6_col.png
4053,wood,sample_b,5,7,wood/sample_b/54b-scale_5_im_7_col.png
4054,wood,sample_b,5,8,wood/sample_b/54b-scale_5_im_8_col.png
4055,wood,sample_b,5,9,wood/sample_b/54b-scale_5_im_9_col.png
4056,wood,sample_b,6,10,wood/sample_b/54b-scale_6_im_10_col.png
4057,wood,sample_b,6,11,wood/sample_b/54b-scale_6_im_11_col.png
4058,wood,sample_b,6,12,wood/sample_b/54b-scale_6_im_12_col.png
4059,wood,sample_b,6,1,wood/sample_b/54b-scale_6_im_1_col.png
4060,wood,sample_b,6,2,wood/sample_b/54b-scale_6_im_2_col.png
4061,wood,sample_b,6,3,wood/sample_b/54b-scale_6_im_3_col.png
4062,wood,sample_b,6,4,wood/sample_b/54b-scale_6_im_4_col.png
4063,wood,sample_b,6,5,wood/sample_b/54b-scale_6_im_5_col.png
4064,wood,sample_b,6,6,wood/sample_b/54b-scale_6_im_6_col.png
4065,wood,sample_b,6,7,wood/sample_b/54b-scale_6_im_7_col.png
4066,wood,sample_b,6,8,wood/sample_b/54b-scale_6_im_8_col.png
4067,wood,sample_b,6,9,wood/sample_b/54b-scale_6_im_9_col.png
4068,wood,sample_b,7,10,wood/sample_b/54b-scale_7_im_10_col.png
4069,wood,sample_b,7,11,wood/sample_b/54b-scale_7_im_11_col.png
4070,wood,sample_b,7,12,wood/sample_b/54b-scale_7_im_12_col.png
4071,wood,sample_b,7,1,wood/sample_b/54b-scale_7_im_1_col.png
4072,wood,sample_b,7,2,wood/sample_b/54b-scale_7_im_2_col.png
4073,wood,sample_b,7,3,wood/sample_b/54b-scale_7_im_3_col.png
4074,wood,sample_b,7,4,wood/sample_b/54b-scale_7_im_4_col.png
4075,wood,sample_b,7,5,wood/sample_b/54b-scale_7_im_5_col.png
4076,wood,sample_b,7,6,wood/sample_b/54b-scale_7_im_6_col.png
4077,wood,sample_b,7,7,wood/sample_b/54b-scale_7_im_7_col.png
4078,wood,sample_b,7,8,wood/sample_b/54b-scale_7_im_8_col.png
4079,wood,sample_b,7,9,wood/sample_b/54b-scale_7_im_9_col.png
4080,wood,sample_b,8,10,wood/sample_b/54b-scale_8_im_10_col.png
4081,wood,sample_b,8,11,wood/sample_b/54b-scale_8_im_11_col.png
4082,wood,sample_b,8,12,wood/sample_b/54b-scale_8_im_12_col.png
4083,wood,sample_b,8,1,wood/sample_b/54b-scale_8_im_1_col.png
4084,wood,sample_b,8,2,wood/sample_b/54b-scale_8_im_2_col.png
4085,wood,sample_b,8,3,wood/sample_b/54b-scale_8_im_3_col.png
4086,wood,sample_b,8,4,wood/sample_b/54b-scale_8_im_4_col.png
4087,wood,sample_b,8,5,wood/sample_b/54b-scale_8_im_5_col.png
4088,wood,sample_b,8,6,wood/sample_b/54b-scale_8_im_6_col.png
4089,wood,sample_b,8,7,wood/sample_b/54b-scale_8_im_7_col.png
4090,wood,sample_b,8,8,wood/sample_b/54b-scale_8_im_8_col.png
4091,wood,sample_b,8,9,wood/sample_b/54b-scale_8_im_9_col.png
4092,wood,sample_b,9,10,wood/sample_b/54b-scale_9_im_10_col.png
4093,wood,sample_b,9,11,wood/sample_b/54b-scale_9_im_11_col.png
4094,wood,sample_b,9,12,wood/sample_b/54b-scale_9_im_12_col.png
4095,wood,sample_b,9,1,wood/sample_b/54b-scale_9_im_1_col.png
4096,wood,sample_b,9,2,wood/sample_b/54b-scale_9_im_2_col.png
4097,wood,sample_b,9,3,wood/sample_b/54b-scale_9_im_3_col.png
4098,wood,sample_b,9,4,wood/sample_b/54b-scale_9_im_4_col.png
4099,wood,sample_b,9,5,wood/sample_b/54b-scale_9_im_5_col.png
4100,wood,sample_b,9,6,wood/sample_b/54b-scale_9_im_6_col.png
4101,wood,sample_b,9,7,wood/sample_b/54b-scale_9_im_7_col.png
4102,wood,sample_b,9,8,wood/sample_b/54b-scale_9_im_8_col.png
4103,wood,sample_b,9,9,wood/sample_b/54b-scale_9_im_9_col.png
4104,wood,sample_c,10,10,wood/sample_c/54c-scale_10_im_10_col.png
4105,wood,sample_c,10,11,wood/sample_c/54c-scale_10_im_11_col.png
4106,wood,sample_c,10,12,wood/sample_c/54c-scale_10_im_12_col.png
4107,wood,sample_c,10,1,wood/sample_c/54c-scale_10_im_1_col.png
4108,wood,sample_c,10,2,wood/sample_c/54c-scale_10_im_2_col.png
4109,wood,sample_c,10,3,wood/sample_c/54c-scale_10_im_3_col.png
4110,wood,sample_c,10,4,wood/sample_c/54c-scale_10_im_4_col.png
4111,wood,sample_c,10,5,wood/sample_c/54c-scale_10_im_5_col.png
4112,wood,sample_c,10,6,wood/sample_c/54c-scale_10_im_6_col.png
4113,wood,sample_c,10,7,wood/sample_c/54c-scale_10_im_7_col.png
4114,wood,sample_c,10,8,wood/sample_c/54c-scale_10_im_8_col.png
4115,wood,sample_c,10,9,wood/sample_c/54c-scale_10_im_9_col.png
4116,wood,sample_c,2,10,wood/sample_c/54c-scale_2_im_10_col.png
4117,wood,sample_c,2,11,wood/sample_c/54c-scale_2_im_11_col.png
4118,wood,sample_c,2,12,wood/sample_c/54c-scale_2_im_12_col.png
4119,wood,sample_c,2,1,wood/sample_c/54c-scale_2_im_1_col.png
4120,wood,sample_c,2,2,wood/sample_c/54c-scale_2_im_2_col.png
4121,wood,sample_c,2,3,wood/sample_c/54c-scale_2_im_3_col.png
4122,wood,sample_c,2,4,wood/sample_c/54c-scale_2_im_4_col.png
4123,wood,sample_c,2,5,wood/sample_c/54c-scale_2_im_5_col.png
4124,wood,sample_c,2,6,wood/sample_c/54c-scale_2_im_6_col.png
4125,wood,sample_c,2,7,wood/sample_c/54c-scale_2_im_7_col.png
4126,wood,sample_c,2,8,wood/sample_c/54c-scale_2_im_8_col.png
4127,wood,sample_c,2,9,wood/sample_c/54c-scale_2_im_9_col.png
4128,wood,sample_c,3,10,wood/sample_c/54c-scale_3_im_10_col.png
4129,wood,sample_c,3,11,wood/sample_c/54c-scale_3_im_11_col.png
4130,wood,sample_c,3,12,wood/sample_c/54c-scale_3_im_12_col.png
4131,wood,sample_c,3,1,wood/sample_c/54c-scale_3_im_1_col.png
4132,wood,sample_c,3,2,wood/sample_c/54c-scale_3_im_2_col.png
4133,wood,sample_c,3,3,wood/sample_c/54c-scale_3_im_3_col.png
4134,wood,sample_c,3,4,wood/sample_c/54c-scale_3_im_4_col.png
4135,wood,sample_c,3,5,wood/sample_c/54c-scale_3_im_5_col.png
4136,wood,sample_c,3,6,wood/sample_c/54c-scale_3_im_6_col.png
4137,wood,sample_c,3,7,wood/sample_c/54c-scale_3_im_7_col.png
4138,wood,sample_c,3,8,wood/sample_c/54c-scale_3_im_8_col.png
4139,wood,sample_c,3,9,wood/sample_c/54c-scale_3_im_9_col.png
4140,wood,sample_c,4,10,wood/sample_c/54c-scale_4_im_10_col.png
4141,wood,sample_c,4,11,wood/sample_c/54c-scale_4_im_11_col.png
4142,wood,sample_c,4,12,wood/sample_c/54c-scale_4_im_12_col.png
4143,wood,sample_c,4,1,wood/sample_c/54c-scale_4_im_1_col.png
4144,wood,sample_c,4,2,wood/sample_c/54c-scale_4_im_2_col.png
4145,wood,sample_c,4,3,wood/sample_c/54c-scale_4_im_3_col.png
4146,wood,sample_c,4,4,wood/sample_c/54c-scale_4_im_4_col.png
4147,wood,sample_c,4,5,wood/sample_c/54c-scale_4_im_5_col.png
4148,wood,sample_c,4,6,wood/sample_c/54c-scale_4_im_6_col.png
4149,wood,sample_c,4,7,wood/sample_c/54c-scale_4_im_7_col.png
4150,wood,sample_c,4,8,wood/sample_c/54c-scale_4_im_8_col.png
4151,wood,sample_c,4,9,wood/sample_c/54c-scale_4_im_9_col.png
4152,wood,sample_c,5,10,wood/sample_c/54c-scale_5_im_10_col.png
4153,wood,sample_c,5,11,wood/sample_c/54c-scale_5_im_11_col.png
4154,wood,sample_c,5,12,wood/sample_c/54c-scale_5_im_12_col.png
4155,wood,sample_c,5,1,wood/sample_c/54c-scale_5_im_1_col.png
4156,wood,sample_c,5,2,wood/sample_c/54c-scale_5_im_2_col.png
4157,wood,sample_c,5,3,wood/sample_c/54c-scale_5_im_3_col.png
4158,wood,sample_c,5,4,wood/sample_c/54c-scale_5_im_4_col.png
4159,wood,sample_c,5,5,wood/sample_c/54c-scale_5_im_5_col.png
4160,wood,sample_c,5,6,wood/sample_c/54c-scale_5_im_6_col.png
4161,wood,sample_c,5,7,wood/sample_c/54c-scale_5_im_7_col.png
4162,wood,sample_c,5,8,wood/sample_c/54c-scale_5_im_8_col.png
4163,wood,sample_c,5,9,wood/sample_c/54c-scale_5_im_9_col.png
4164,wood,sample_c,6,10,wood/sample_c/54c-scale_6_im_10_col.png
4165,wood,sample_c,6,11,wood/sample_c/54c-scale_6_im_11_col.png
4166,wood,sample_c,6,12,wood/sample_c/54c-scale_6_im_12_col.png
4167,wood,sample_c,6,1,wood/sample_c/54c-scale_6_im_1_col.png
4168,wood,sample_c,6,2,wood/sample_c/54c-scale_6_im_2_col.png
4169,wood,sample_c,6,3,wood/sample_c/54c-scale_6_im_3_col.png
4170,wood,sample_c,6,4,wood/sample_c/54c-scale_6_im_4_col.png
4171,wood,sample_c,6,5,wood/sample_c/54c-scale_6_im_5_col.png
4172,wood,sample_c,6,6,wood/sample_c/54c-scale_6_im_6_col.png
4173,wood,sample_c,6,7,wood/sample_c/54c-scale_6_im_7_col.png
4174,wood,sample_c,6,8,wood/sample_c/54c-scale_6_im_8_col.png
4175,wood,sample_c,6,9,wood/sample_c/54c-scale_6_im_9_col.png
4176,wood,sample_c,7,10,wood/sample_c/54c-scale_7_im_10_col.png
4177,wood,sample_c,7,11,wood/sample_c/54c-scale_7_im_11_col.png
4178,wood,sample_c,7,12,wood/sample_c/54c-scale_7_im_12_col.png
4179,wood,sample_c,7,1,wood/sample_c/54c-scale_7_im_1_col.png
4180,wood,sample_c,7,2,wood/sample_c/54c-scale_7_im_2_col.png
4181,wood,sample_c,7,3,wood/sample_c/54c-scale_7_im_3_col.png
4182,wood,sample_c,7,4,wood/sample_c/54c-scale_7_im_4_col.png
4183,wood,sample_c,7,5,wood/sample_c/54c-scale_7_im_5_col.png
4184,wood,sample_c,7,6,wood/sample_c/54c-scale_7_im_6_col.png
4185,wood,sample_c,7,7,wood/sample_c/54c-scale_7_im_7_col.png
4186,wood,sample_c,7,8,wood/sample_c/54c-scale_7_im_8_col.png
4187,wood,sample_c,7,9,wood/sample_c/54c-scale_7_im_9_col.png
4188,wood,sample_c,8,10,wood/sample_c/54c-scale_8_im_10_col.png
4189,wood,sample_c,8,11,wood/sample_c/54c-scale_8_im_11_col.png
4190,wood,sample_c,8,12,wood/sample_c/54c-scale_8_im_12_col.png
4191,wood,sample_c,8,1,wood/sample_c/54c-scale_8_im_1_col.png
4192,wood,sample_c,8,2,wood/sample_c/54c-scale_8_im_2_col.png
4193,wood,sample_c,8,3,wood/sample_c/54c-scale_8_im_3_col.png
4194,wood,sample_c,8,4,wood/sample_c/54c-scale_8_im_4_col.png
4195,wood,sample_c,8,5,wood/sample_c/54c-scale_8_im_5_col.png
4196,wood,sample_c,8,6,wood/sample_c/54c-scale_8_im_6_col.png
4197,wood,sample_c,8,7,wood/sample_c/54c-scale_8_im_7_col.png
4198,wood,sample_c,8,8,wood/sample_c/54c-scale_8_im_8_col.png
4199,wood,sample_c,8,9,wood/sample_c/54c-scale_8_im_9_col.png
4200,wood,sample_c,9,10,wood/sample_c/54c-scale_9_im_10_col.png
4201,wood,sample_c,9,11,wood/sample_c/54c-scale_9_im_11_col.png
4202,wood,sample_c,9,12,wood/sample_c/54c-scale_9_im_12_col.png
4203,wood,sample_c,9,1,wood/sample_c/54c-scale_9_im_1_col.png
4204,wood,sample_c,9,2,wood/sample_c/54c-scale_9_im_2_col.png
4205,wood,sample_c,9,3,wood/sample_c/54c-scale_9_im_3_col.png
4206,wood,sample_c,9,4,wood/sample_c/54c-scale_9_im_4_col.png
4207,wood,sample_c,9,5,wood/sample_c/54c-scale_9_im_5_col.png
4208,wood,sample_c,9,6,wood/sample_c/54c-scale_9_im_6_col.png
4209,wood,sample_c,9,7,wood/sample_c/54c-scale_9_im_7_col.png
4210,wood,sample_c,9,8,wood/sample_c/54c-scale_9_im_8_col.png
4211,wood,sample_c,9,9,wood/sample_c/54c-scale_9_im_9_col.png
4212,wood,sample_d,10,10,wood/sample_d/54d-scale_10_im_10_col.png
4213,wood,sample_d,10,11,wood/sample_d/54d-scale_10_im_11_col.png
4214,wood,sample_d,10,12,wood/sample_d/54d-scale_10_im_12_col.png
4215,wood,sample_d,10,1,wood/sample_d/54d-scale_10_im_1_col.png
4216,wood,sample_d,10,2,wood/sample_d/54d-scale_10_im_2_col.png
4217,wood,sample_d,10,3,wood/sample_d/54d-scale_10_im_3_col.png
4218,wood,sample_d,10,4,wood/sample_d/54d-scale_10_im_4_col.png
4219,wood,sample_d,10,5,wood/sample_d/54d-scale_10_im_5_col.png
4220,wood,sample_d,10,6,wood/sample_d/54d-scale_10_im_6_col.png
4221,wood,sample_d,10,7,wood/sample_d/54d-scale_10_im_7_col.png
4222,wood,sample_d,10,8,wood/sample_d/54d-scale_10_im_8_col.png
4223,wood,sample_d,10,9,wood/sample_d/54d-scale_10_im_9_col.png
4224,wood,sample_d,2,10,wood/sample_d/54d-scale_2_im_10_col.png
4225,wood,sample_d,2,11,wood/sample_d/54d-scale_2_im_11_col.png
4226,wood,sample_d,2,12,wood/sample_d/54d-scale_2_im_12_col.png
4227,wood,sample_d,2,1,wood/sample_d/54d-scale_2_im_1_col.png
4228,wood,sample_d,2,2,wood/sample_d/54d-scale_2_im_2_col.png
4229,wood,sample_d,2,3,wood/sample_d/54d-scale_2_im_3_col.png
4230,wood,sample_d,2,4,wood/sample_d/54d-scale_2_im_4_col.png
4231,wood,sample_d,2,5,wood/sample_d/54d-scale_2_im_5_col.png
4232,wood,sample_d,2,6,wood/sample_d/54d-scale_2_im_6_col.png
4233,wood,sample_d,2,7,wood/sample_d/54d-scale_2_im_7_col.png
4234,wood,sample_d,2,8,wood/sample_d/54d-scale_2_im_8_col.png
4235,wood,sample_d,2,9,wood/sample_d/54d-scale_2_im_9_col.png
4236,wood,sample_d,3,10,wood/sample_d/54d-scale_3_im_10_col.png
4237,wood,sample_d,3,11,wood/sample_d/54d-scale_3_im_11_col.png
4238,wood,sample_d,3,12,wood/sample_d/54d-scale_3_im_12_col.png
4239,wood,sample_d,3,1,wood/sample_d/54d-scale_3_im_1_col.png
4240,wood,sample_d,3,2,wood/sample_d/54d-scale_3_im_2_col.png
4241,wood,sample_d,3,3,wood/sample_d/54d-scale_3_im_3_col.png
4242,wood,sample_d,3,4,wood/sample_d/54d-scale_3_im_4_col.png
4243,wood,sample_d,3,5,wood/sample_d/54d-scale_3_im_5_col.png
4244,wood,sample_d,3,6,wood/sample_d/54d-scale_3_im_6_col.png
4245,wood,sample_d,3,7,wood/sample_d/54d-scale_3_im_7_col.png
4246,wood,sample_d,3,8,wood/sample_d/54d-scale_3_im_8_col.png
4247,wood,sample_d,3,9,wood/sample_d/54d-scale_3_im_9_col.png
4248,wood,sample_d,4,10,wood/sample_d/54d-scale_4_im_10_col.png
4249,wood,sample_d,4,11,wood/sample_d/54d-scale_4_im_11_col.png
4250,wood,sample_d,4,12,wood/sample_d/54d-scale_4_im_12_col.png
4251,wood,sample_d,4,1,wood/sample_d/54d-scale_4_im_1_col.png
4252,wood,sample_d,4,2,wood/sample_d/54d-scale_4_im_2_col.png
4253,wood,sample_d,4,3,wood/sample_d/54d-scale_4_im_3_col.png
4254,wood,sample_d,4,4,wood/sample_d/54d-scale_4_im_4_col.png
4255,wood,sample_d,4,5,wood/sample_d/54d-scale_4_im_5_col.png
4256,wood,sample_d,4,6,wood/sample_d/54d-scale_4_im_6_col.png
4257,wood,sample_d,4,7,wood/sample_d/54d-scale_4_im_7_col.png
4258,wood,sample_d,4,8,wood/sample_d/54d-scale_4_im_8_col.png
4259,wood,sample_d,4,9,wood/sample_d/54d-scale_4_im_9_col.png
4260,wood,sample_d,5,10,wood/sample_d/54d-scale_5_im_10_col.png
4261,wood,sample_d,5,11,wood/sample_d/54d-scale_5_im_11_col.png
4262,wood,sample_d,5,12,wood/sample_d/54d-scale_5_im_12_col.png
4263,wood,sample_d,5,1,wood/sample_d/54d-scale_5_im_1_col.png
4264,wood,sample_d,5,2,wood/sample_d/54d-scale_5_im_2_col.png
4265,wood,sample_d,5,3,wood/sample_d/54d-scale_5_im_3_col.png
4266,wood,sample_d,5,4,wood/sample_d/54d-scale_5_im_4_col.png
4267,wood,sample_d,5,5,wood/sample_d/54d-scale_5_im_5_col.png
4268,wood,sample_d,5,6,wood/sample_d/54d-scale_5_im_6_col.png
4269,wood,sample_d,5,7,wood/sample_d/54d-scale_5_im_7_col.png
4270,wood,sample_d,5,8,wood/sample_d/54d-scale_5_im_8_col.png
4271,wood,sample_d,5,9,wood/sample_d/54d-scale_5_im_9_col.png
4272,wood,sample_d,6,10,wood/sample_d/54d-scale_6_im_10_col.png
4273,wood,sample_d,6,11,wood/sample_d/54d-scale_6_im_11_col.png
4274,wood,sample_d,6,12,wood/sample_d/54d-scale_6_im_12_col.png
4275,wood,sample_d,6,1,wood/sample_d/54d-scale_6_im_1_col.png
4276,wood,sample_d,6,2,wood/sample_d/54d-scale_6_im_2_col.png
4277,wood,sample_d,6,3,wood/sample_d/54d-scale_6_im_3_col.png
4278,wood,sample_d,6,4,wood/sample_d/54d-scale_6_im_4_col.png
4279,wood,sample_d,6,5,wood/sample_d/54d-scale_6_im_5_col.png
